FIELDNAME,WELLIDE,RIGNO,DTTMSTART,DTTMSPUD,DTTMSTARTCALC,WELLPHASE,PHASE1,PHASE2,ACTIVITY,DURATION,UNSCHEDULE_EVENT_HRS,WBORESZACT,DEPTHACT,COM
SEBL,SEBL_001,PHR-05,12/25/2025,12/1/2025 4:00,12/25/2025 22:00,DRLG,PRODCSG,CSGCMT,OPSUS,2,2,8.5,5105,"Cut drilling line at draw work due to kinking.

Notes :
- During TIH, found out drilling line kinking, conduct intervention, TOH to Casing Shoe and repair drilling line.
- Cut off drilling line 200 ft then recheck all drilling line at the draw work.

========== Midnight Activity =========

00:00 - 01:30 :
Cont'd Cut drilling line at draw work due to kinking.

Notes :
- During TIH, found out drilling line kinking, conduct intervention, TOH to Casing Shoe and repair drilling line.
- Cut off drilling line 200 ft then recheck all drilling line at the draw work.

01:30 - 05:00 :
TIH back 8-1/2"" PDC Bit + Directional BHA #5 to 1804 ftMD

Notes :
- Break circulation at 1125 & 1685 ftMD with 400 gpm 600 - 700 psi. Full return.
- Break Circulation every 500' in open hole
- Drilling jar In at 02.00 hrs"
SEBL,SEBL_001,PHR-05,12/26/2025,12/1/2025 4:00,12/26/2025,DRLG,PRODCSG,CSGCMT,OPSUS,1.5,1.5,8.5,5105,"Cont'd Cut drilling line at draw work due to kinking.

Notes :
- During TIH, found out drilling line kinking, conduct intervention, TOH to Casing Shoe and repair drilling line.
- Cut off drilling line 200 ft then recheck all drilling line at the draw work."
SEBL,SEBL_001,PHR-05,12/26/2025,12/1/2025 4:00,12/26/2025 1:30,DRLG,PRODCSG,CSGCMT,TIH,4.5,4.5,8.5,5105,"TIH back 8-1/2"" PDC Bit + Directional BHA #5 to 2233 ftMD

Notes :
- Break circulation at 1125 & 1685 ftMD with 400 gpm 600 - 700 psi. Full return.
- Break Circulation every 500' in open hole
- Drilling jar In at 02.00 hrs"
SEBL,SEBL_001,PHR-05,12/26/2025,12/1/2025 4:00,12/26/2025 6:00,DRLG,PRODCSG,CSGCMT,TIH,8,8,8.5,5105,"TIH back 8-1/2"" PDC Bit + Directional BHA #5 to 3865 ftMD

Notes :
- Break circulation at 3210 ftMD with 500 gpm 1334 psi. Full return. Got old cutting.
- Break Circulation every 500' in open hole
- Tag 5klbs at 2720, washdown w/ 300 gpm 700 psi - ok
- Tag 5klbs at 3487, washdown w/ 300-550 gpm 1600 psi - ok
- Tag 5klbs at 3587, washdown w/ 300-550 gpm 1570 psi - ok
- Tag 5klbs at 3865, washdown w/ 300-600 gpm 2000 psi - unable to go down
"
SEBL,SEBL_001,PHR-05,12/26/2025,12/1/2025 4:00,12/26/2025 14:00,DRLG,PRODCSG,CSGCMT,CC,7,7,8.5,5105,"Circulating with reciprocate at stand DP #38 at 3865 ftMD with 600 GPM. Found 2 ft progress to 3867' MD

Notes :
- Tagged 10 klbs with washdown
- Decided to ream down 20-50 rpm 600 gpm, Torque 4 klb-ft, SPP 1800-1900 psi still unable to went down, 
- Not found significant cutting at shaker
- Discussed w/ Drilling Leadership, Drilling Engineer, DSR, Anadril Coordinator, Directional Driller & MWD. Decided to continue RIH bit with slide up refer to drilling trajectory with low parameter (400-450 gpm, without rotation) 

Last checkshot compared to drilling survey:
Drilling Survey :
MD	: 3797.45
Inc	: 39.91
Az	: 334.08

Clean Out BHA
MD	: 3797.45
Inc	: 39.26
Az	: 334.16
"
SEBL,SEBL_001,PHR-05,12/26/2025,12/1/2025 4:00,12/26/2025 21:00,DRLG,PRODCSG,CSGCMT,TIH,3,3,8.5,5105,"TIH  8-1/2"" PDC Bit + Directional BHA #5 with sliding ( high side TF ) to depth 3872' MD
With 500 GPM, WOB max 10, Pressure 1400 psi

Note:
- After discuss with office decide to cont'd TIH every 5 feet progress take bottom up to confirm the cutting at surface.
- Take P/U 128 klbs S/O 107 klbs before start slide
- Clean up the possumbelly before start slide 
- MWD Dir Sensor Distance = 61.36'
- Checkshot at depth 3810'MD got inclination 38.59deg ( interpolate survey from actual 40.36deg ), C-C 0.5 ft
- Projection to bit at 3872' MD inc 35.41deg ( interpolate survey from actual 43.11deg ), C-C 5 ft

========= After Midnight ==========
00:00 - 01:00
Circulating with reciprocate at stand DP #38 at 3872 ftMD with 350 GPM while regroup with DWI & Anadrill to decide for pathforward.

Notes :
- Discussed w/ Drilling Leadership, Drilling Engineer, DSR, Anadrill Coordinator, Directional Driller & MWD, Mud Eng. Decided to TOH change with slick BHA with MWD.
- Cutting 3872 ftMD : 90%Shale + 10%Sand.
(include 1-3%new formation + 1%sloughing shale)

Last checkshot compared to drilling survey:
Drilling Survey (Interpolation) :
MD	: 3810.43
Inc	: 40.36
Az	: 334.04

heck shoot Clean Out BHA
MD	: 3810.43
Inc	: 38.59
Az	: 334.26


01:00 - 05:00
TOH BHA 8-1/2"" PDC Bit + Directional BHA #5 at 3648'MD

Noted:
- Got overpull to 10 klbs at depth 3811' MD, connect 1 single DP and reciprocate with 600 GPM 1900psi, swept Lo-HiVis found minor cutting at shaker.
- Found some hard connection when breakout HWDP.
- Rack back all string to mast.
- Well static during hole monitoring."
SEBL,SEBL_001,PHR-05,12/27/2025,12/1/2025 4:00,12/27/2025,DRLG,PRODCSG,CSGCMT,CC,1,1,8.5,5105,"Circulating with reciprocate at stand DP #38 at 3872 ftMD with 350 GPM while regroup with DWI & Anadrill to decide for pathforward.

Notes :
- Discussed w/ Drilling Leadership, Drilling Engineer, DSR, Anadrill Coordinator, Directional Driller & MWD, Mud Eng. Decided to TOH change with slick BHA with MWD.
- Cutting 3872 ftMD : 90%Shale + 10%Sand.
(include 1-3%new formation + 1%sloughing shale)

Last checkshot compared to drilling survey:
Drilling Survey (Interpolation) :
MD	: 3810.43
Inc	: 40.36
Az	: 334.04

Check shoot Clean Out BHA
MD	: 3810.43
Inc	: 38.59
Az	: 334.26"
SEBL,SEBL_001,PHR-05,12/27/2025,12/1/2025 4:00,12/27/2025 1:00,DRLG,PRODCSG,CSGCMT,TOH,18.5,18.5,8.5,5105,"TOH BHA 8-1/2"" PDC Bit + Directional BHA #5 to surface.

Noted:
- Got overpull to 10 klbs at depth 3811' MD, connect 1 single DP and reciprocate with 600 GPM 1900psi, swept Lo-HiVis found minor cutting at shaker.
- Found some hard connection when breakout HWDP.
- Rack back all string to mast.
- Well static during hole monitoring.
- Very hard connection between DP #84 and #85, still in progress for breakout."
SEBL,SEBL_001,PHR-05,12/27/2025,12/1/2025 4:00,12/27/2025 19:30,DRLG,PRODCSG,CSGCMT,BHAPU/LD,3,3,8.5,5105,"PJSM. TOH & L/D  8-1/2"" PDC Bit + Directional BHA #5 

Directional BHA#5: 
A675M7850XP  +  6-3/4” OD Float Sub c/w Float Valve (NP)  + 7-1/2"" String Stabilizer + 6-3/4"" NMPC + MWD 6 3/4"" TeleScope + 6-3/4"" NMPC

6-3/4"" A675M7850XP (SN 06374) motor data:

AKO Motor : 1.50 deg 
RPG Motor : 0.28 rev/gal

Motor Bearing Gap in/out = 0.5 mm / 6 mm

Dir Sensor Distance = 61.36
TFO : 313.10 deg

Total Circulating Time of : 
* 6-3/4” Motor in/out = 0 / 21.67 hours
* 6-3/4” Float Sub in/out =  0 / 21.67 hours
* 7-1/2"" String Stabilizer =  0 / 21.67 hours
* 6-3/4"" Pony NMDC in/out = 0 / 21.67 hours
* 6-3/4"" Telescope MWD  = 0 / 21.67 hours
* 6-3/4"" Pony NMDC in/out =  0 / 21.67  hours
* 6-1/2 Drilling Jar = 28.37 / 50.04 hours

Jar Setting
Up = 90
Down = 50
Delay = 78 sec

8-½ PDC Bit Data :
SN : 13793092
RR : -
Nozzle : 2x14, 1x15, 2x16
TFA : 0.867 in²

Grading :
IN : 2-2-CT-A-X-IN-WT-TD
Out : 2-2-CT-A-X-IN-WT-TD

Note:
- Regroup with DWI team (Drilling manager, Asmen, Engineering, DCC & DSR), Anadrill, Solstice & Dowell to deicide and disccuss regarding pathforward of PHR-05 Opeartion on SEBL00050 Well. Decided to Tripping with 8-1/2"" existing PDC Bit + BHA#6 (Slick BHA with MWD) while preparation for sidetrack job.
- Breakout hard connection DP #84 and #85. Unsucceeded.
- Unable to use 8-1/2"" TCB from Baung due to bad condition of Cone Bearing."
SEBL,SEBL_001,PHR-05,12/27/2025,12/1/2025 4:00,12/27/2025 22:30,DRLG,PRODCSG,CSGCMT,BHAPU/LD,1.5,1.5,8.5,5105,"PJSM. M/U 8-1/2"" PDC Bit + Slick BHA #6 (Using MWD)

========= After Midnight ==========

00:00 - 01:30 :
Cont'd M/U 8-1/2"" PDC Bit + Slick BHA #6 (Using MWD)

Note: 
Slickl BHA#6: 
Dir Sensor Distance = 29.00 ft

Total Circulating Time of : 
* 6-3/4"" Pony NMDC in/out = 21.67 / - hours
* 6-3/4"" Telescope MWD  = 21.67 / - hours
* 6-3/4"" Pony NMDC in/out =  21.67 / - hours
* 6-1/2 Drilling Jar = 50.04 / - hours

Jar Setting
Up = 90
Down = 50
Delay = 78 sec

8-½ PDC Bit Data :
SN : 13793092
RR : -
Nozzle : 2x14, 1x15, 2x16
TFA : 0.867 in²

Grading :
IN : 2-2-CT-A-X-IN-WT-TD
Out :

01:30 - 05:00 :
TIH 8-1/2"" PDC Bit + Directional BHA #5 to 1592 ftMD

Notes :
- Break Circulation every ~500 ft
- Baseline di casing shoe 608 ftMD
Pump OFF = SO 36/PU 36
Pum On = SO 36/RW 36/ RW 36

SPR MP
MP#3 = 189 gpm/123 psi
MP#2 = 221 gpm/ 146 psi
MP#1 = 168 gpm / 110 psi

Kombinasi Pump
1&2 = 400 gpm/ 400 psi
2&3= 413 gpm/ 418 psi
1&3= 410 gpm / 425 psi

- MP COMBINATION at 1500' MD
MP 1-2 (79-74)
FR: 465 GPM
SPPA: ~670 psi
TRPM: 2344 c/min

MP 1-3 (80-72)
FR: 455 GPM
SPPA: ~630 psi
TRPM: (unable to get MWD demod)

FR : 494 GPM
SPPA: ~790 psi
TRPM: 2539 c/min

MP 2-3 (74-77)
FR: 455 GPM
SPPA: ~665 psi
TRPM: 2304 c/min"
SEBL,SEBL_001,PHR-05,12/28/2025,12/1/2025 4:00,12/28/2025,DRLG,PRODCSG,CSGCMT,BHAPU/LD,1.5,1.5,8.5,5105,"Cont'd M/U 8-1/2"" PDC Bit + Slick BHA #6 (Using MWD)

Note: 
Slickl BHA#6: 
Dir Sensor Distance = 29.00 ft

Total Circulating Time of : 
* 6-3/4"" Pony NMDC in/out = 21.67 / - hours
* 6-3/4"" Telescope MWD  = 21.67 / - hours
* 6-3/4"" Pony NMDC in/out =  21.67 / - hours
* 6-1/2 Drilling Jar = 50.04 / - hours

Jar Setting
Up = 90
Down = 50
Delay = 78 sec

8-½ PDC Bit Data :
SN : 13793092
RR : -
Nozzle : 2x14, 1x15, 2x16
TFA : 0.867 in²

Grading :
IN : 2-2-CT-A-X-IN-WT-TD"
SEBL,SEBL_001,PHR-05,12/28/2025,12/1/2025 4:00,12/28/2025 1:30,DRLG,PRODCSG,CSGCMT,TIH,10,10,8.5,5105,"TIH 8-1/2"" PDC Bit + Directional BHA #5 to 3865 ftMD

Notes :
- Break Circulation every ~500 ft
- Baseline di casing shoe 608 ftMD
Pump OFF = SO 36/PU 36
Pum On = SO 36/RW 36/ RW 36

SPR MP
MP#3 = 189 gpm/123 psi
MP#2 = 221 gpm/ 146 psi
MP#1 = 168 gpm / 110 psi

Kombinasi Pump
1&2 = 400 gpm/ 400 psi
2&3= 413 gpm/ 418 psi
1&3= 410 gpm / 425 psi

- MP COMBINATION at 1500' MD
MP 1-2 (79-74)
FR: 465 GPM
SPPA: ~670 psi
TRPM: 2344 c/min

MP 1-3 (80-72)
FR: 455 GPM
SPPA: ~630 psi
TRPM: (unable to get MWD demod)

FR : 494 GPM
SPPA: ~790 psi
TRPM: 2539 c/min

MP 2-3 (74-77)
FR: 455 GPM
SPPA: ~665 psi
TRPM: 2304 c/min"
SEBL,SEBL_001,PHR-05,12/28/2025,12/1/2025 4:00,12/28/2025 11:30,DRLG,PRODCSG,CSGCMT,TIH,11.5,11.5,8.5,5105,"Cont'd TIH with wash and reaming to depth 3880' MD

Notes :
- Wash down w/ 300-600 gpm 1800 psi, unable to go down.
- Sweep w/ lo vis - hi vis got old cutting on return.
- Ream down w/ 10-40 rpm 400-600 gpm 5-15 klbs, unable to go down.
- Slow progress from 3865 ftMD to 3880 ftMD, no new cutting on return.
- Previous depth using directional BHA @ 3872ftMD
- Cutting 3880 ftMD : 100%Shale (trace sand)
- Discussed w/ Drilling Leadership, Drilling Engineer, DSR, Mud Eng - decided to TOH BHA and proceed to prepare side track.

Last checkshot compared to drilling survey:
Last check shot :
Drilling
MD	: 3852.11 ftMD
Inc	: 41.96 deg
Az	: 333.87 deg

Slick BHA
MD	: 3852.11 ftMD
Inc	: 40.91 deg
Az	: 333.69 deg"
SEBL,SEBL_001,PHR-05,12/28/2025,12/1/2025 4:00,12/28/2025 23:00,DRLG,PRODCSG,CSGCMT,CC,1,1,8.5,5105,"Circulating at 3880' MD before TOH BHA.

Noted:
- Swept Lo-Hi Vis before TOH, found minor cutting at shale shaker
- Hole monitoring well static before TOH
- Cutting 100% Shale

========= After Midnight ==========
00:00 - 05:00
TOH BHA 8-1/2"" Slick+MWD BHA #6 to surface. Current depth 2568' MD

Noted:
- L/D All HWDP
- Not found any significant drag during TOH
- Found some hard connection when breakout HWDP.
- Rack back all string to mast.
- Well static during hole monitoring."
SEBL,SEBL_001,PHR-05,12/29/2025,12/1/2025 4:00,12/29/2025,DRLG,PRODCSG,CSGCMT,TOH,15,15,8.5,5105,"TOH BHA 8-1/2"" Slick+MWD BHA #6 to surface.

Noted:
- L/D All HWDP
- Not found any significant drag during TOH
- Found some hard connection when breakout HWDP.
- Rack back all DP to mast.
- Well static during hole monitoring.
- Unable to slack HWDP #17 and #18 connection."
SEBL,SEBL_001,PHR-05,12/29/2025,12/1/2025 4:00,12/29/2025 15:00,DRLG,PRODCSG,CSGCMT,BHAPU/LD,3,3,8.5,5105,"TOH & L/D 8-1/2"" PDC Bit + Slick BHA #6 (Using MWD)

Note: 
P_SEBL-MSF25_0001_Trip BHA Slick BHA + MWD. 

Dir Sensor Distance = 29.00 ft. 

Total Circulating Time of : 
* 6-3/4"" Pony NMDC in/out = 21.67 / 36.30 hours
* 6-3/4"" Telescope MWD  = 21.67 / 36.30 hours
* 6-3/4"" Pony NMDC in/out =  21.67 / 36.30  hours
* 6-1/2 Drilling Jar = 50.04 / 64.67 hours

Jar Setting
Up = 90
Down = 50
Delay = 78 sec

8-½ PDC Bit Data :
SN : 13793092
RR : -
Nozzle : 2x14, 1x15, 2x16
TFA : 0.867 in²

Grading :
IN : 2-2-CT-A-X-IN-WT-BHA
Out : 2-2-CT,WT-A-X-IN-BT-HP"
SEBL,SEBL_001,PHR-05,12/29/2025,12/1/2025 4:00,12/29/2025 18:00,DRLG,PRODCSG,CSGCMT,R/U,1,1,8.5,5105,"R/U Tools for running 3.5"" EUE tubing.

Note:
- Install 3.5"" EUE elevator.
- Install tubing tong.
- Prepare FOSV x 3.5 EUE x-over
- House keeping on rig floor"
SEBL,SEBL_001,PHR-05,12/29/2025,12/1/2025 4:00,12/29/2025 19:00,DRLG,PRODCSG,CSGCMT,DPP/U,2.5,2.5,8.5,5105,"Stand-up additional tubulars for cement plug purpose: 26 jts (13 std) 3.5"" EUE tubing.

Note:
- Check thread & shoulder on tool joints, hammering tubular prior connection.
- Drift 3.5"" EUE tubing using 3.5"" EUE rabbit."
SEBL,SEBL_001,PHR-05,12/29/2025,12/1/2025 4:00,12/29/2025 21:30,DRLG,PRODCSG,CSGCMT,BHAPU/LD,2.5,2.5,8.5,5105,"M/U & TIH 3-1/2"" OE EUE Tubing (26 jts) + 5"" DP. Current depth at 938 ftMD.

Notes:
- No found tagged during TIH
- Break Circulation every 500 ft

========= After Midnight ==========

00:00 - 05:00 :
Cont'd TIH 3-1/2"" OE EUE Tubing (26 jts) + 5"" DP. Current depth at 3061 ftMD.

 Notes:
- No found tagged during TIH
- Break Circulation every 500 ft
- Got Drag but not significant during TIH
- Maintain maximum drag / tag weight at 3-5 klbs"
SEBL,SEBL_001,PHR-05,12/30/2025,12/1/2025 4:00,12/30/2025,DRLG,PRODCSG,CSGCMT,TIH,10,10,8.5,5105,"Cont'd TIH 3-1/2"" OE EUE Tubing (26 jts) + 5"" DP. Tag at 3871 ftMD.

 Notes:
- No found tagged during TIH
- Break Circulation every 500 ft
- Got Drag but not significant during TIH
- Maintain maximum drag / tag weight at 3-5 klbs"
SEBL,SEBL_001,PHR-05,12/30/2025,12/1/2025 4:00,12/30/2025 10:00,DRLG,PRODCSG,CSGCMT,CC,1.5,1.5,8.5,5105,"CHC to cooling down well for 50 mins as per cementing procedure.

Notes :
- Spot 6.4 bbls (70 ft) 200 SMF Hivis for cushion after cooling down.
- Raise and set 3-1/2"" OE tubing at 3800 ftMD prior cement plug job"
SEBL,SEBL_001,PHR-05,12/30/2025,12/1/2025 4:00,12/30/2025 11:30,DRLG,PRODCSG,CSGCMT,CMTR/U,1.5,1.5,8.5,5105,R/U SLB Cementing Line. Change Out Elevator Link to accomodate cementing line height.
SEBL,SEBL_001,PHR-05,12/30/2025,12/1/2025 4:00,12/30/2025 13:00,DRLG,PRODCSG,CSGCMT,CMTPLUG,2,2,8.5,5105,"PJSM. 8.5"" cement plug job by SLB

Cementing plug job by SLB:
1. Flush line 2 bbls
2. Pressure test line 2000 psi for 5 mins
3. Mix & pump 18.7 bbls 11 ppg Spacer ahead, 3.9 Bpm, 200 psi
4. Mix & pump 42.1 bbls (200% excess theo) 15.8 ppg Tail slurry, 3.9 bpm, 180 psi
5. Mix & pump 1.3 bbls 11 ppg Spacer behind, 3.9 Bpm, 50 psi
6. Displace w/ 54.1 bbls 9.7 ppg Mud.
7. Raise up to 3185 ftMD
8. Pump forward circulate 2x bottom up  w/ 9.7 ppg mud 500 gpm 491 psi full return. no cement trace.
9. CIP at 14.00 hrs on 30 December 2025.

Chemical used for invoice :
D020 	Extender-1                	95 	LB
D907 	CLASS 'G' CEMENT          	236	SK
D065 	Dispersant-1              	123	LB
D167A	Fluid Loss Control Agent-1	57 	LB
D153 	ANTI-SETTLING AGENT D153  	57 	LB
D047 	ANTIFOAM AGENT-1          	3  	GA
M002 	Accelerator-2             	38 	LB

On location : 
1 unit pump truck
1 unit water tank
1 unit bulker cement
103 km mileage charge
Cost Total (USD) 9.490,18"
SEBL,SEBL_001,PHR-05,12/30/2025,12/1/2025 4:00,12/30/2025 15:00,DRLG,PRODCSG,CSGCMT,WOC,6.5,6.5,8.5,5105,"WOC 7 hrs 27 min to reach 500 psi compressive strength.

Notes :
- While TOH 3.5"" OE assembly to 628 ftMD (inside casing shoe)
- TOH to 1100'MD. Cont'd to TIH 20 jts DP ( used for cement plug ), pump forward circulate 2x bottom up  w/ 9.7 ppg mud 500 gpm 250 psi full return. no cement trace.
- Not found significant drag during TOH
- Keep hole monitoring"
SEBL,SEBL_001,PHR-05,12/30/2025,12/1/2025 4:00,12/30/2025 21:30,DRLG,PRODCSG,CSGCMT,TIH,2.5,2.5,8.5,5105,"TIH 3-1/2"" OE EUE Tubing (26 jts) + 5"" DP to 1876  ftMD.

 Notes:
- Not found tagged during TIH
- Break Circulation every 500 ft, full return
- Maintain maximum drag / tag weight at 3-5 klbs

======== After Midnight ========
00:00 - 05:00
Cont'd TIH 3-1/2"" OE EUE Tubing (26 jts) + 5"" DP current depth 3187' MD

 Notes:
- Found tagged 3 klbs at depth 2435' MD and 2533' MD need to washdown with 220GPM, makesure TIH without pumping before continue. 
- Break Circulation every 500 ft
- Maintain maximum drag / tag weight at 3-5 klbs"
SEBL,SEBL_001,PHR-05,12/31/2025,12/1/2025 4:00,12/31/2025,DRLG,PRODCSG,CSGCMT,TIH,9.5,9.5,8.5,5105,"Cont'd TIH 3-1/2"" OE EUE Tubing (26 jts) + 5"" DP to tag TOC at 3842' MD.

 Notes:
- Break Circulation every 500 ft
- Maintain maximum drag / tag weight at 3-5 klbs
- Found tag 3 klbs at depth 2435' MD and 2533' MD need to washdown with 220 gpm, make sure TIH with pump off before continue.
- Found tag 4 klbs at depth 3839' MD, circulate hole with 200 gpm. Got cement contamination at shaker. TIH with pump off.
- Found tag 4 klbs at depth 3842' MD, circulate hole with 200 gpm. Attempt to TIH with pump off, got tag 5 klbs. No progress. Confirm TOC at 3842' MD.
- Raise and set 3-1/2"" OE tubing at 3836' MD"
SEBL,SEBL_001,PHR-05,12/31/2025,12/1/2025 4:00,12/31/2025 9:30,DRLG,PRODCSG,CSGCMT,CMTR/U,1.5,1.5,8.5,5105,R/U SLB Cementing Line. Change Out Elevator Link to accomodate cementing line height.
SEBL,SEBL_001,PHR-05,12/31/2025,12/1/2025 4:00,12/31/2025 11:00,DRLG,PRODCSG,CSGCMT,CMTPLUG,2,2,8.5,5105,"PJSM. 8.5"" cement plug job by SLB

Cementing plug job by SLB:
- Flush & test line w/2100 psi 5 minutes - ok  
- Mix and Pump 18.7 bbl Scavenger Ahead 11 ppg, rate 3.9 bpm, pressure 101 psi
- Mix & Pump 47.2 bbl (100% excess) Tail Slurry 15,8 ppg rate 3.9 bpm pressure 174 psi
- Mix and Pump 1.3 bbl Scavenger Behind 11 ppg, rate 3.9 bpm, pressure 18 psi
- Pump Displace with 54.1 bbl of 9.7 ppg of mud rate 3.8 bpm pressure 124 psi
- POOH to 3216 ftMD
- Forward circulate 2x bottom-up w/ 9.7 ppg mud 500 gpm 480 psi full return. no cement trace.
- CIP at 12:45 hrs on December 31, 2025

Chemical used for invoice :
D020 	Extender-1                	95 	LB
D907 	CLASS 'G' CEMENT          	260	SK
D065 	Dispersant-1              	138	LB
D167A	Fluid Loss Control Agent-1	64 	LB
D153 	ANTI-SETTLING AGENT D153  	64 	LB
D047 	ANTIFOAM AGENT-1          	3  	GA
M002 	Accelerator-2             	43 	LB

On location : 
1 unit pump truck
1 unit water tank
1 unit bulker cement
Cost Total (USD) 10.037,06"
SEBL,SEBL_001,PHR-05,12/31/2025,12/1/2025 4:00,12/31/2025 13:00,DRLG,PRODCSG,CSGCMT,WOC,7.5,7.5,8.5,5105,"WOC 7 hrs 27 min to reach 500 psi compressive strength.

Notes :
- TOH to 1096'MD. Cont'd to TIH 20 jts DP ( used for cement plug ), pump forward circulate 2x bottom up  w/ 9.7 ppg mud 500 gpm 350 psi full return. no cement trace.
- Change TDS link elevator and breakout sling
- Not found significant drag during TOH
- Keep well full
- Keep hole monitoring"
SEBL,SEBL_001,PHR-05,12/31/2025,12/1/2025 4:00,12/31/2025 20:30,DRLG,PRODCSG,CSGCMT,TIH,3.5,3.5,8.5,5105,"TIH 3-1/2"" OE EUE Tubing (26 jts) + 5"" DP to midnight depth at 1878' MD.

 Notes:
- Break Circulation every 500 ft
- Maintain maximum drag / tag weight at 3-5 klbs
- Hole monitoring during TIH

======== After Midnight ==========
00:00 - 05:00
Cont'd TIH 3-1/2"" OE EUE Tubing (26 jts) + 5"" DP to current depth at 3403' MD.

 Notes:
- Break Circulation every 500 ft
- Maintain maximum drag / tag weight at 3-5 klbs
- Found tag 3 klbs at depth 3370' MD, washdown with 200 gpm.
- Hole monitoring during TIH"
SEBL,SEBL_001,PHR-05,1/1/2026,12/1/2025 4:00,1/1/2026,DRLG,PRODCSG,CSGCMT,TIH,6,6,8.5,5105,"Cont'd TIH 3-1/2"" OE EUE Tubing (26 jts) + 5"" DP to current depth at 3408' MD.

 Notes:
- Break Circulation every 500 ft
- Maintain maximum drag / tag weight at 3-5 klbs
- Found tag 3 klbs at depth 3370' MD, washdown with 200 gpm.
- Found tag 5 klbs at depth 3408' MD, washdown with 200 gpm. No progress. Confirm TOC at 3408' MD. 
- Hole monitoring during TIH"
SEBL,SEBL_001,PHR-05,1/1/2026,12/1/2025 4:00,1/1/2026 6:00,DRLG,PRODCSG,CSGCMT,CC,1.5,1.5,8.5,5105,"CHC with 450 gpm 2x BU until clean return on surface. SPP: 490 psi.

Note:
- Got cement contaminated mud on surface.
- No dynamc loss observe."
SEBL,SEBL_001,PHR-05,1/1/2026,12/1/2025 4:00,1/1/2026 7:30,DRLG,PRODCSG,CSGCMT,TOH,4.5,4.5,8.5,5105,"TOH and R/B 5"" DP to 817'MD.

Note:
- Change TDS link elevator for 3-1/2"" EUE tubing
- Not found significant drag during TOH
- Keep well full
- Keep hole monitoring"
SEBL,SEBL_001,PHR-05,1/1/2026,12/1/2025 4:00,1/1/2026 12:00,DRLG,PRODCSG,CSGCMT,TOH,3,3,8.5,5105,"TOH and L/D 3-1/2"" OE EUE Tubing (26 jts).

Note:
- Not found significant drag during TOH
- Keep well full
- Keep hole monitoring"
SEBL,SEBL_001,PHR-05,1/1/2026,12/1/2025 4:00,1/1/2026 15:00,DRLG,PRODCSG,CSGCMT,OPSUS,1,1,8.5,5105,"SWA Rig PHR-05 due to safety stand down. Suspend operation to regain safety commitment from rig crews regarding basic PPE usage. Regroup Crew day and night to remind of Safety Action, Safety Condition, PPE and Hazard awareness."
SEBL,SEBL_001,PHR-05,1/1/2026,12/1/2025 4:00,1/1/2026 16:00,DRLG,PRODCSG,CSGCMT,DPP/U,8,8,8.5,5105,"Stand-up additional tubulars for run 8-1/2"" Directional BHA: 47 jts 5"" HWDP + 1 jts 6-1/2"" Hydraulic Jar

Note:
- Check thread & shoulder on tool joints, hammering tubular prior connection.
- Drift 5"" HWDP using 1-7/8"" rabbit


========= After Midnight =========

00:00-04:00
PJSM. M/U & TIH 8-1/2"" PDC Bit + Directional BHA #7

Note: 
Directional BHA#5: 
A675M7850XP  +  6-3/4” OD Float Sub c/w Float Valve (NP)  + 7-1/2"" String Stabilizer + 6-3/4"" NMPC + MWD 6 3/4"" TeleScope + 6-3/4"" NMDC

6-3/4"" A675M7850XP (SN 03863) motor data:

AKO Motor : 1.50 deg 
RPG Motor : 0.28 rev/gal

Motor Bearing Gap in/out = 1 mm / xx mm

Dir Sensor Distance = 70.19 ft
PWD Sensor Distance = 44.17 ft
Zinc Sensor Distance = 36.48 ft
Resistivity Sensor Distance = 47.80 ft
Gamma Ray Sensor Distance = 42.14 ft
TFO : 253.88 deg

Total Circulating Time of : 
* 6-3/4” Motor in/out = 0 / xx hours
* 6-3/4” Float Sub in/out =  0 / xx hours
* 7-1/2"" String Stabilizer =  0 / xx hours
* 6-3/4"" ARC LWD in/out = 0 / xx hours
* 6-3/4"" Telescope MWD  = 0 / xx hours
* 6-3/4"" NMDC in/out =  0 / xx hours
* 6-1/2 Drilling Jar = 0 / xx hours

Jar Setting
Up = 90
Down = 50
Delay = 78 sec

8-½ PDC Bit Data (Baker Hughes):
SN : 5368908
RR : -
Nozzle : 1x14, 4x15, 1x13
TFA : 0.97 in²

Grading :
IN : 0-0-NO-A-X-IN-NO-New

04:00-05:00
TIH 8-1/2"" PDC Bit + Directional BHA #7 to 500 ftMD

Notes :
- Break Circulation every ~500 ft"
