Date time server,Bit Depth (ftMD),Hole Depth (ftMD),Block Position (ft),ROP (ft/h),Hookload (klb),WOB (klb),Rotary Torque (kft-lb),Surface RPM,Standpipe Pressure (psi),Mud Flow Out %,Mud Flow In (gpm)
9/9/2026 3:08,466.89,794.79,65.78,2.7,21.57,0,0,0,0,0,0
9/9/2026 3:08,466.89,794.79,65.78,2.7,21.26,0,0,0,0,0,0
9/9/2026 3:08,466.89,794.79,65.78,2.7,21.57,0,0,0,0,0,0
9/9/2026 3:08,466.89,794.79,65.78,2.7,21.26,0,0,0,0,0,0
9/9/2026 3:08,466.89,794.79,65.78,2.7,21.26,0,0,0,0,0,0
9/9/2026 3:08,466.89,794.79,65.78,2.7,21.26,0,0,0,0,0,0
9/9/2026 3:08,466.89,794.79,65.78,2.7,21.26,0,0,0,0,0,0
9/9/2026 3:08,466.89,794.79,65.78,2.7,20.94,0,0,0,0,0,0
9/9/2026 3:08,466.89,794.79,65.78,2.7,21.26,0,0,0,0,0,0
9/9/2026 3:08,466.89,794.79,65.78,2.7,21.57,0,0,0,0,0,0
9/9/2026 3:08,466.89,794.79,65.78,2.7,21.26,0,0,0,0,0,0
9/9/2026 3:08,466.89,794.79,65.78,2.7,21.57,0,0,0,0,0,0
9/9/2026 3:08,466.89,794.79,65.78,2.7,21.57,0,0,0,0,0,0
9/9/2026 3:08,466.89,794.79,65.78,2.7,21.26,0,0,0,0,0,0
9/9/2026 3:08,466.89,794.79,65.78,2.7,21.57,0,0,0,0,0,0
9/9/2026 3:08,466.89,794.79,65.78,2.7,21.26,0,0,0,0,0,0
9/9/2026 3:08,466.89,794.79,65.78,2.7,21.57,0,0,0,0,0,0
9/9/2026 3:08,466.89,794.79,65.78,2.7,21.26,0,0,0,0,0,0
9/9/2026 3:08,466.89,794.79,65.78,2.7,20.94,0,0,0,0,0,0
9/9/2026 3:08,466.89,794.79,65.78,2.7,21.26,0,0,0,0,0,0
9/9/2026 3:08,466.89,794.79,65.78,2.7,20.94,0,0,0,0,0,0
9/9/2026 3:08,466.89,794.79,65.78,2.7,20.63,0,0,0,0,0,0
9/9/2026 3:08,466.89,794.79,65.78,2.7,21.26,0,0,0,0,0,0
9/9/2026 3:08,466.89,794.79,65.78,2.7,20.94,0,0,0,0,0,0
9/9/2026 3:09,466.89,794.79,65.83,2.7,21.26,0,0,0,0,0,0
9/9/2026 3:09,466.89,794.79,66.01,2.7,20.94,0,0,0,0,0,0
9/9/2026 3:09,466.89,794.79,66.23,2.7,20.63,0,0,0,0,0,0
9/9/2026 3:09,466.89,794.79,66.32,2.7,20.94,0,0,0,0,0,0
9/9/2026 3:09,466.89,794.79,66.39,2.7,21.26,0,0,0,0,0,0
9/9/2026 3:09,466.89,794.79,66.41,2.7,21.57,0,0,0,0,0,0
9/9/2026 3:09,466.89,794.79,66.56,2.7,21.88,0,0,0,0,0,0
9/9/2026 3:09,466.89,794.79,66.62,2.7,22.19,0,0,0,0,0,0
9/9/2026 3:09,466.89,794.79,66.31,2.7,22.82,0,0,0,0,0,0
9/9/2026 3:09,466.89,794.79,64.34,2.7,23.44,0,0,0,0,0,0
9/9/2026 3:09,466.89,794.79,63.08,2.7,23.76,0,0,0,0,0,0
9/9/2026 3:09,466.89,794.79,62.33,2.7,24.07,0,0,0,0,0,0
9/9/2026 3:09,466.89,794.79,62.33,2.7,23.44,0,0,0,0,0,0
9/9/2026 3:09,466.89,794.79,62.33,2.7,23.13,0,0,0,0,0,0
9/9/2026 3:09,466.89,794.79,62.33,2.7,22.51,0,0,0,0,0,0
9/9/2026 3:09,466.89,794.79,62.07,2.7,22.19,0,0,0,0,0,0
9/9/2026 3:09,466.89,794.79,61.96,2.7,21.88,0,0,0,0,0,0
9/9/2026 3:09,466.89,794.79,61.96,2.7,21.26,0,0,0,0,0,0
9/9/2026 3:09,466.89,794.79,61.96,2.7,21.57,0,0,0,0,0,0
9/9/2026 3:09,466.89,794.79,61.96,2.7,21.26,0,0,0,0,0,0
9/9/2026 3:09,466.89,794.79,61.96,2.7,20.94,0,0,0,0,0,0
9/9/2026 3:09,466.89,794.79,61.96,2.7,20.63,0,0,0,0,0,0
9/9/2026 3:09,466.89,794.79,61.94,2.7,20.94,0,0,0,0,0,0
9/9/2026 3:09,466.89,794.79,61.26,2.7,21.26,0,0,0,0,0,0
9/9/2026 3:09,466.89,794.79,59.68,2.7,21.57,0,0,0,0,0,0
9/9/2026 3:09,466.89,794.79,57.45,2.7,21.26,0,0,0,0,0,0
9/9/2026 3:09,466.89,794.79,55.24,2.7,20.94,0,0,0,0,0,0
9/9/2026 3:09,466.89,794.79,51.94,2.7,20.94,0,0,0,0,0,0
9/9/2026 3:09,466.89,794.79,51.94,2.7,21.26,0,0,0,0,0,0
9/9/2026 3:09,466.89,794.79,51.94,2.7,20.94,0,0,0,0,0,0
9/9/2026 3:09,466.89,794.79,51.44,2.7,21.26,0,0,0,0,0,0
9/9/2026 3:09,466.89,794.79,50.06,2.7,21.57,0,0,0,0,0,0
9/9/2026 3:09,466.89,794.79,47.94,2.7,21.26,0,0,0,0,0,0
9/9/2026 3:09,466.89,794.79,45.22,2.7,21.57,0,0,0,0,0,0
9/9/2026 3:09,466.89,794.79,38.06,2.7,21.57,0,0,0,0,0,0
9/9/2026 3:09,466.89,794.79,34.75,2.7,21.88,0,0,0,0,0,0
9/9/2026 3:09,466.89,794.79,31.08,2.7,21.57,0,0,0,0,0,0
9/9/2026 3:10,466.89,794.79,26.9,2.7,21.88,0,0,0,0,0,0
9/9/2026 3:10,466.89,794.79,22.21,2.7,22.19,0,0,0,0,0,0
9/9/2026 3:10,466.89,794.79,17.18,2.7,21.88,0,0,0,0,0,0
9/9/2026 3:10,466.89,794.79,13.38,2.7,22.19,0,0,0,0,0,0
9/9/2026 3:10,466.89,794.79,9.24,2.7,21.57,0,0,0,0,0,0
9/9/2026 3:10,466.89,794.79,8.48,2.7,21.26,0,0,0,0,0,0
9/9/2026 3:10,466.89,794.79,7.42,2.7,21.57,0,0,0,0,0,0
9/9/2026 3:10,466.89,794.79,7.06,2.7,21.88,0,0,0,0,0,0
9/9/2026 3:10,466.89,794.79,6.36,2.7,21.57,0,0,0,0,0,0
9/9/2026 3:10,466.89,794.79,5.78,2.7,21.26,0,0,0,0,0,0
9/9/2026 3:10,466.89,794.79,5.21,2.7,21.88,0,0,0,0,0,0
9/9/2026 3:10,466.89,794.79,4.99,2.7,21.26,0,0,0,0,0,0
9/9/2026 3:10,466.89,794.79,5.01,2.7,20.63,0,0,0,0,0,0
9/9/2026 3:10,466.89,794.79,5.04,2.7,20.32,0,0,0,0,0,0
9/9/2026 3:10,466.89,794.79,5.17,2.7,20.63,0,0,0,0,0,0
9/9/2026 3:10,466.89,794.79,5.36,2.7,20.94,0,0,0,0,0,0
9/9/2026 3:10,466.89,794.79,5.56,2.7,21.26,0,0,0,0,0,0
9/9/2026 3:10,466.89,794.79,5.75,2.7,20.94,0,0,0,0,0,0
9/9/2026 3:10,466.89,794.79,5.84,2.7,21.26,0,0,0,0,0,0
9/9/2026 3:10,466.89,794.79,5.84,2.7,40.22,0,0,0,0,0,0
9/9/2026 3:10,466.84,794.79,5.9,2.7,39.9,0,0,0,0,0,0
9/9/2026 3:10,466.43,794.79,6.32,2.7,40.22,0,0,0,0,0,0
9/9/2026 3:10,465.53,794.79,7.23,2.7,40.53,0,0,0,0,0,0
9/9/2026 3:10,464.19,794.79,8.58,2.7,40.84,0,0,0,0,0,0
9/9/2026 3:10,462.47,794.79,10.32,2.7,41.15,0,0,0,0,0,0
9/9/2026 3:10,460.42,794.79,12.37,2.7,41.47,0,0,0,0,0,0
9/9/2026 3:10,455.41,794.79,17.39,2.7,41.47,0,0,0,0,0,0
9/9/2026 3:10,452.74,794.79,20.06,2.7,41.78,0,0,0,0,0,0
9/9/2026 3:10,450.14,794.79,22.66,2.7,42.09,0,0,0,0,0,0
9/9/2026 3:10,447.58,794.79,25.22,2.7,42.4,0,0,0,0,0,0
9/9/2026 3:10,445.06,794.79,27.74,2.7,42.72,0,0,0,0,0,0
9/9/2026 3:10,442.43,794.79,30.37,2.7,42.4,0,0,0,0,0,0
9/9/2026 3:10,439.85,794.79,32.95,2.7,42.72,0,0,0,0,0,0
9/9/2026 3:10,437.34,794.79,35.46,2.7,43.03,0,0,0,0,0,0
9/9/2026 3:10,432.92,794.79,39.88,2.7,43.34,0,0,0,0,0,0
9/9/2026 3:10,430.34,794.79,42.46,2.7,43.65,0,0,0,0,0,0
9/9/2026 3:10,427.8,794.79,45,2.7,43.97,0,0,0,0,0,0
9/9/2026 3:10,425.27,794.79,47.52,2.7,44.28,0,0,0,0,0,0
9/9/2026 3:10,422.66,794.79,50.14,2.7,44.59,0,0,0,0,0,0
9/9/2026 3:10,420.13,794.79,52.67,2.7,44.9,0,0,0,0,0,0
9/9/2026 3:10,417.62,794.79,55.18,2.7,45.22,0,0,0,0,0,0
9/9/2026 3:11,415.18,794.79,57.61,2.7,45.53,0,0,0,0,0,0
9/9/2026 3:11,413.66,794.79,59.1,2.7,45.22,0,0,0,0,0,0
9/9/2026 3:11,412.18,794.79,60.58,2.7,45.84,0,0,0,0,0,0
9/9/2026 3:11,411.21,794.79,61.56,2.7,46.15,0,0,0,0,0,0
9/9/2026 3:11,409.97,794.79,62.79,2.7,46.15,0,0,0,0,0,0
9/9/2026 3:11,408.98,794.79,63.78,2.7,45.84,0,0,0,0,0,0
9/9/2026 3:11,407.51,794.79,65.24,2.7,45.53,0,0,0,0,0,0
9/9/2026 3:11,407.2,794.79,65.54,2.7,45.22,0,0,0,0,0,0
9/9/2026 3:11,407.2,794.79,65.54,2.7,45.22,0,0,0,0,0,0
9/9/2026 3:11,407.23,794.79,65.5,2.7,45.53,0,0,0,0,0,0
9/9/2026 3:11,407.26,794.79,65.47,2.7,20.68,0,0,0,0,0,0
9/9/2026 3:11,407.26,794.79,65.44,2.7,21,0,0,0,0,0,0
9/9/2026 3:11,407.26,794.79,64.99,2.7,21,0,0,0,0,0,0
9/9/2026 3:11,407.26,794.79,64.99,2.7,20.68,0,0,0,0,0,0
9/9/2026 3:11,407.26,794.79,64.99,2.7,21,0,0,0,0,0,0
9/9/2026 3:11,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:11,407.26,794.79,64.99,2.7,21,0,0,0,0,0,0
9/9/2026 3:11,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:11,407.26,794.79,64.99,2.7,21,0,0,0,0,0,0
9/9/2026 3:11,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:11,407.26,794.79,64.99,2.7,21,0,0,0,0,0,0
9/9/2026 3:11,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:11,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:11,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:11,407.26,794.79,64.99,2.7,21.62,0,0,0,0,0,0
9/9/2026 3:11,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:11,407.26,794.79,64.99,2.7,21.62,0,0,0,0,0,0
9/9/2026 3:11,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:11,407.26,794.79,64.99,2.7,21.62,0,0,0,0,0,0
9/9/2026 3:11,407.26,794.79,64.99,2.7,21.62,0,0,0,0,0,0
9/9/2026 3:11,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:11,407.26,794.79,64.99,2.7,21.62,0,0,0,0,0,0
9/9/2026 3:11,407.26,794.79,64.99,2.7,21.62,0,0,0,0,0,0
9/9/2026 3:11,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:11,407.26,794.79,64.99,2.7,21.62,0,0,0,0,0,0
9/9/2026 3:11,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:11,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:11,407.26,794.79,64.99,2.7,21.62,0,0,0,0,0,0
9/9/2026 3:11,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:11,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:11,407.26,794.79,64.99,2.7,21,0,0,0,0,0,0
9/9/2026 3:12,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:12,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:12,407.26,794.79,64.99,2.7,21.62,0,0,0,0,0,0
9/9/2026 3:12,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:12,407.26,794.79,64.99,2.7,21,0,0,0,0,0,0
9/9/2026 3:12,407.26,794.79,64.99,2.7,21,0,0,0,0,0,0
9/9/2026 3:12,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:12,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:12,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:12,407.26,794.79,64.99,2.7,20.68,0,0,0,0,0,0
9/9/2026 3:12,407.26,794.79,64.99,2.7,21,0,0,0,0,0,0
9/9/2026 3:12,407.26,794.79,64.99,2.7,21,0,0,0,0,0,0
9/9/2026 3:12,407.26,794.79,64.99,2.7,21.62,0,0,0,0,0,0
9/9/2026 3:12,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:12,407.26,794.79,64.99,2.7,21,0,0,0,0,0,0
9/9/2026 3:12,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:12,407.26,794.79,64.99,2.7,21,0,0,0,0,0,0
9/9/2026 3:12,407.26,794.79,64.99,2.7,21,0,0,0,0,0,0
9/9/2026 3:12,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:12,407.26,794.79,64.99,2.7,21,0,0,0,0,0,0
9/9/2026 3:12,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:12,407.26,794.79,64.99,2.7,21.62,0,0,0,0,0,0
9/9/2026 3:12,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:12,407.26,794.79,64.99,2.7,21,0,0,0,0,0,0
9/9/2026 3:12,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:12,407.26,794.79,64.99,2.7,21,0,0,0,0,0,0
9/9/2026 3:12,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:12,407.26,794.79,64.99,2.7,21,0,0,0,0,0,0
9/9/2026 3:12,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:12,407.26,794.79,64.99,2.7,21,0,0,0,0,0,0
9/9/2026 3:12,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:12,407.26,794.79,64.99,2.7,21.62,0,0,0,0,0,0
9/9/2026 3:12,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:12,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:12,407.26,794.79,64.99,2.7,21,0,0,0,0,0,0
9/9/2026 3:12,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:12,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:12,407.26,794.79,64.99,2.7,21.62,0,0,0,0,0,0
9/9/2026 3:12,407.26,794.79,64.99,2.7,21.62,0,0,0,0,0,0
9/9/2026 3:12,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:12,407.26,794.79,64.99,2.7,21.62,0,0,0,0,0,0
9/9/2026 3:12,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:12,407.26,794.79,64.99,2.7,21,0,0,0,0,0,0
9/9/2026 3:13,407.26,794.79,64.99,2.7,20.68,0,0,0,0,0,0
9/9/2026 3:13,407.26,794.79,64.99,2.7,21,0,0,0,0,0,0
9/9/2026 3:13,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:13,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:13,407.26,794.79,64.99,2.7,21.62,0,0,0,0,0,0
9/9/2026 3:13,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:13,407.26,794.79,64.99,2.7,21,0,0,0,0,0,0
9/9/2026 3:13,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:13,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:13,407.26,794.79,64.99,2.7,21,0,0,0,0,0,0
9/9/2026 3:13,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:13,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:13,407.26,794.79,64.99,2.7,21.62,0,0,0,0,0,0
9/9/2026 3:13,407.26,794.79,64.99,2.7,21.62,0,0,0,0,0,0
9/9/2026 3:13,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:13,407.26,794.79,64.99,2.7,21,0,0,0,0,0,0
9/9/2026 3:13,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:13,407.26,794.79,64.99,2.7,21.62,0,0,0,0,0,0
9/9/2026 3:13,407.26,794.79,64.99,2.7,21.62,0,0,0,0,0,0
9/9/2026 3:13,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:13,407.26,794.79,64.99,2.7,21.62,0,0,0,0,0,0
9/9/2026 3:13,407.26,794.79,64.99,2.7,21.62,0,0,0,0,0,0
9/9/2026 3:13,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:13,407.26,794.79,64.99,2.7,21,0,0,0,0,0,0
9/9/2026 3:13,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:13,407.26,794.79,64.99,2.7,21,0,0,0,0,0,0
9/9/2026 3:13,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:13,407.26,794.79,64.99,2.7,21.62,0,0,0,0,0,0
9/9/2026 3:13,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:13,407.26,794.79,64.99,2.7,21,0,0,0,0,0,0
9/9/2026 3:13,407.26,794.79,64.99,2.7,21,0,0,0,0,0,0
9/9/2026 3:13,407.26,794.79,64.99,2.7,21,0,0,0,0,0,0
9/9/2026 3:13,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:13,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:13,407.26,794.79,64.99,2.7,21.62,0,0,0,0,0,0
9/9/2026 3:13,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:13,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:13,407.26,794.79,64.99,2.7,21.62,0,0,0,0,0,0
9/9/2026 3:13,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:13,407.26,794.79,64.99,2.7,21,0,0,0,0,0,0
9/9/2026 3:13,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:13,407.26,794.79,64.99,2.7,21,0,0,0,0,0,0
9/9/2026 3:13,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:13,407.26,794.79,64.99,2.7,21,0,0,0,0,0,0
9/9/2026 3:14,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:14,407.26,794.79,64.99,2.7,21.62,0,0,0,0,0,0
9/9/2026 3:14,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:14,407.26,794.79,64.99,2.7,21,0,0,0,0,0,0
9/9/2026 3:14,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:14,407.26,794.79,64.99,2.7,21,0,0,0,0,0,0
9/9/2026 3:14,407.26,794.79,64.99,2.7,20.68,0,0,0,0,0,0
9/9/2026 3:14,407.26,794.79,64.99,2.7,21,0,0,0,0,0,0
9/9/2026 3:14,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:14,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:14,407.26,794.79,64.99,2.7,21,0,0,0,0,0,0
9/9/2026 3:14,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:14,407.26,794.79,64.99,2.7,21.62,0,0,0,0,0,0
9/9/2026 3:14,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:14,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:14,407.26,794.79,64.99,2.7,21.62,0,0,0,0,0,0
9/9/2026 3:14,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:14,407.26,794.79,64.99,2.7,21.62,0,0,0,0,0,0
9/9/2026 3:14,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:14,407.26,794.79,64.99,2.7,21,0,0,0,0,0,0
9/9/2026 3:14,407.26,794.79,64.99,2.7,20.68,0,0,0,0,0,0
9/9/2026 3:14,407.26,794.79,64.99,2.7,21,0,0,0,0,0,0
9/9/2026 3:14,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:14,407.26,794.79,64.99,2.7,21,0,0,0,0,0,0
9/9/2026 3:14,407.26,794.79,64.99,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:14,407.26,794.79,64.99,2.7,21.62,0,0,0,0,0,0
9/9/2026 3:14,407.26,794.79,65.06,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:14,407.26,794.79,65.1,2.7,21,0,0,0,0,0,0
9/9/2026 3:14,407.26,794.79,65.1,2.7,20.68,0,0,0,0,0,0
9/9/2026 3:14,407.26,794.79,65.17,2.7,20.68,0,0,0,0,0,0
9/9/2026 3:14,407.26,794.79,65.33,2.7,21,0,0,0,0,0,0
9/9/2026 3:14,407.26,794.79,65.51,2.7,21,0,0,0,0,0,0
9/9/2026 3:14,407.26,794.79,65.69,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:14,407.26,794.79,65.78,2.7,21.62,0,0,0,0,0,0
9/9/2026 3:14,407.26,794.79,65.78,2.7,21.93,0,0,0,0,0,0
9/9/2026 3:14,407.26,794.79,65.78,2.7,22.25,0,0,0,0,0,0
9/9/2026 3:14,407.26,794.79,65.62,2.7,22.56,0,0,0,0,0,0
9/9/2026 3:14,407.26,794.79,63.17,2.7,23.18,0,0,0,0,0,0
9/9/2026 3:14,407.26,794.79,62.58,2.7,23.5,0,0,0,0,0,0
9/9/2026 3:14,407.26,794.79,62.58,2.7,23.81,0,0,0,0,0,0
9/9/2026 3:14,407.26,794.79,62.58,2.7,23.5,0,0,0,0,0,0
9/9/2026 3:14,407.26,794.79,62.58,2.7,23.81,0,0,0,0,0,0
9/9/2026 3:14,407.26,794.79,62.58,2.7,24.12,0,0,0,0,0,0
9/9/2026 3:14,407.26,794.79,62.58,2.7,23.81,0,0,0,0,0,0
9/9/2026 3:15,407.26,794.79,62.55,2.7,24.12,0,0,0,0,0,0
9/9/2026 3:15,407.26,794.79,61.93,2.7,24.43,0,0,0,0,0,0
9/9/2026 3:15,407.26,794.79,61.64,2.7,24.12,0,0,0,0,0,0
9/9/2026 3:15,407.26,794.79,61.6,2.7,23.5,0,0,0,0,0,0
9/9/2026 3:15,407.26,794.79,60.93,2.7,23.18,0,0,0,0,0,0
9/9/2026 3:15,407.26,794.79,60.9,2.7,22.56,0,0,0,0,0,0
9/9/2026 3:15,407.26,794.79,60.9,2.7,22.25,0,0,0,0,0,0
9/9/2026 3:15,407.26,794.79,60.9,2.7,21.93,0,0,0,0,0,0
9/9/2026 3:15,407.26,794.79,60.9,2.7,21.62,0,0,0,0,0,0
9/9/2026 3:15,407.26,794.79,60.9,2.7,21.93,0,0,0,0,0,0
9/9/2026 3:15,407.26,794.79,60.9,2.7,21.62,0,0,0,0,0,0
9/9/2026 3:15,407.26,794.79,60.9,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:15,407.26,794.79,60.9,2.7,21,0,0,0,0,0,0
9/9/2026 3:15,407.26,794.79,60.9,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:15,407.26,794.79,60.9,2.7,21.62,0,0,0,0,0,0
9/9/2026 3:15,407.26,794.79,60.9,2.7,21.93,0,0,0,0,0,0
9/9/2026 3:15,407.26,794.79,60.9,2.7,21.62,0,0,0,0,0,0
9/9/2026 3:15,407.26,794.79,60.9,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:15,407.26,794.79,60.9,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:15,407.26,794.79,60.9,2.7,21,0,0,0,0,0,0
9/9/2026 3:15,407.26,794.79,60.9,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:15,407.26,794.79,60.9,2.7,21,0,0,0,0,0,0
9/9/2026 3:15,407.26,794.79,60.9,2.7,21,0,0,0,0,0,0
9/9/2026 3:15,407.26,794.79,60.77,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:15,407.26,794.79,59.75,2.7,21.62,0,0,0,0,0,0
9/9/2026 3:15,407.26,794.79,57.76,2.7,21.93,0,0,0,0,0,0
9/9/2026 3:15,407.26,794.79,54.69,2.7,21.62,0,0,0,0,0,0
9/9/2026 3:15,407.26,794.79,50.64,2.7,21.93,0,0,0,0,0,0
9/9/2026 3:15,407.26,794.79,45.82,2.7,21.62,0,0,0,0,0,0
9/9/2026 3:15,407.26,794.79,34.25,2.7,21.62,0,0,0,0,0,0
9/9/2026 3:15,407.26,794.79,28.57,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:15,407.26,794.79,23.31,2.7,21,0,0,0,0,0,0
9/9/2026 3:15,407.26,794.79,18.66,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:15,407.26,794.79,15.6,2.7,21.62,0,0,0,0,0,0
9/9/2026 3:15,407.26,794.79,13.05,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:15,407.26,794.79,10.78,2.7,21,0,0,0,0,0,0
9/9/2026 3:15,407.26,794.79,8.95,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:15,407.26,794.79,8.19,2.7,21,0,0,0,0,0,0
9/9/2026 3:15,407.26,794.79,8,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:15,407.26,794.79,7.13,2.7,21.62,0,0,0,0,0,0
9/9/2026 3:15,407.26,794.79,6.19,2.7,21.93,0,0,0,0,0,0
9/9/2026 3:15,407.26,794.79,5.04,2.7,21.93,0,0,0,0,0,0
9/9/2026 3:15,407.26,794.79,4.99,2.7,21.62,0,0,0,0,0,0
9/9/2026 3:16,407.26,794.79,4.99,2.7,21.93,0,0,0,0,0,0
9/9/2026 3:16,407.26,794.79,5.13,2.7,21.62,0,0,0,0,0,0
9/9/2026 3:16,407.26,794.79,5.33,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:16,407.26,794.79,5.34,2.7,21.62,0,0,0,0,0,0
9/9/2026 3:16,407.26,794.79,5.35,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:16,407.26,794.79,5.44,2.7,21.62,0,0,0,0,0,0
9/9/2026 3:16,407.26,794.79,5.59,2.7,21.31,0,0,0,0,0,0
9/9/2026 3:16,407.26,794.79,5.9,2.7,21,0,0,0,0,0,0
